id,genre,track_name,artist_name,valence,energy
6NUDX9BO3aj5iE4a0FZl7X,classical,"Wagner: Die Walküre, WWV 86B, Act 3: Walkürenritt (Concert Version. Lebhaft)",Richard Wagner,0.142,0.343
0dBeZNIXFp3P5RnNQGEu2x,classical,Fantasia on Greensleeves,Leonard Bernstein,0.0962,0.0868
1P30rGmTCmtkYzjddyfpss,classical,Rebirth of a Nation: A Nation Divided,DJ Spooky,0.0504,0.368
1yDGdTKDpVYBarUyOFXwcF,classical,"Le Concert royal de la Nuit, Grand Ballet, Le Soleil: Les Planètes - Entrée du Roy représentant le Soleil levant - Entrée des Génies",Les Arts Florissants,0.443,0.13
1ipJdiNMjgvfAilddGT9sI,classical,Fantasien op. 116: Intermezzo: Adagio,Martin Tchiba,0.0739,0.00605
39cTvx39ILgwshUQvMYSW5,classical,Symphony No. 104: IV. Finale. Spiritoso,Franz Joseph Haydn,0.19,0.112
3ytUgxZj1EYHb8zlk5VKk6,classical,Steep Hills of Vicodin Tears,A Winged Victory for the Sullen,0.0498,0.0836
7fjCjhCZdR0gSPVyv3DluQ,classical,Tabula Rasa: I. Ludus,Arvo Pärt,0.0374,0.3
1rnI1rsLsAxitG1OkAFkaY,classical,Concerto n°5 en Ré majeur BWV 1050: II. Affettuoso,Johann Sebastian Bach,0.157,0.043
6HGzj1FMXVBAi2AtBCbhCQ,classical,"Serenade in E Major for Strings, Op. 22: II. Menuetto",Antonín Dvořák,0.163,0.0878
38iCfXPXqyeEHsNtlxjtSG,classical,"Tchaikovsky: Swan Lake, Op. 20, Act 2: No. 13 Dances of the Swans - IV. Dance of the Cygnets (Allegro moderato)",Pyotr Ilyich Tchaikovsky,0.77,0.038
1qbsaOxbQKRLDTSyS6XcFG,classical,Valses nobles et sentimentales: VIII. Epilogue - Lent,Alexandre Tharaud,0.0353,0.00258
6cSrouWoID5h8elyKpIHzj,classical,"Le Quattro Stagioni: Violin Concerto No. 2 in G Minor, Op. 8, RV 315, ""L'estate"": I. Allegro non molto. Allegro",Antonio Vivaldi,0.0883,0.176
4XFnHO9oybBaU0h9PgDM3C,classical,Cloud Three,Henrik Schwarz,0.194,0.144
3HdhJ7QOAKrvM2aEx4gzv5,classical,Der fliegende Hollander: Ouverture,Richard Wagner,0.0345,0.127
4tomnQKFLdhCYOtTSmlv4Q,classical,Providence,Audiomachine,0.0772,0.526
1qPqHwXMBIy7kgdYgha9ht,classical,Escualo,Ann Hobson Pilot,0.507,0.243
6aqB83xpw0GJRUjRiqZ9F9,classical,spine,Tansy Davies,0.0412,0.0544
3phJmjAwq7RRrw8T8qTexO,classical,"Torrek - Intermezzo, Op.1 No.2",Jón Leifs,0.124,0.00283
3wEzlLcMYNAIssspEyBK6z,classical,Sudden Throw,Ólafur Arnalds,0.0336,0.0873
1OacCHsUQIAuUtlqv4I0c2,classical,"Tzigane, M. 76 (Version for Violin & Orchestra)",Itzhak Perlman,0.117,0.112
1GZZIJyYnH9XT5yFz7BI44,classical,A Village Romeo and Juliet / Scene 5: The Walk to the Paradise Garden,Frederick Delius,0.0302,0.0539
6E7DBUQdIkLF5FrlcmEbcX,classical,Klarinettenkonzert Nr. 1 f-Moll: II. Adagio ma non troppo,Carl Maria von Weber,0.0416,0.00188
3YgAJbmpO9d02lf7nZ6pIm,classical,Noon Hill Wood,Richard Skelton,0.0659,0.259
3RbJx9eautRhPZ70vbDLu2,classical,"Goldberg Variations, BWV 988: Aria",Johann Sebastian Bach,0.264,0.00892
2LFGLqK12IzOi5sSu5wQJ6,classical,"Symphony No.4 ""Los Angeles"": 1. Con sublimità",Arvo Pärt,0.0372,0.0223
5qWFRThiYrdNTFAkvGnlwc,classical,End Title,Thomas Newman,0.039,0.103
0xX7kREWmOGBWzYNcpZwRN,classical,"Violin Sonata in A major, FWV 8: IV. Allegretto poco mosso",Joshua Bell,0.179,0.135
6uUiEQPBSdKQF8XUrsRhJk,classical,Whispers,The National Lutheran Choir,0.0284,0.0114
3k50KHT0WN72qktDX6yCpd,classical,5 Lieder: No. 1. Die stille Stadt,Alma Mahler,0.0371,0.00946
7vpL0VsR8wBGJ2vZKhxHNx,classical,Appalachian Spring: II. Allegro,Aaron Copland,0.181,0.116
1xjL0J6RyY2UzH39hFgakW,classical,Carnival of the Animals: XIII. Le Cygne (The Swan),Camille Saint-Saëns,0.0542,0.0144
3QaPlDueCFnbJdPCeK0RbM,classical,Guillaume Tell: Guillaume Tell: Overture,Gioachino Rossini,0.093,0.136
0kXITpDCCVDZYu0LPuEaEk,classical,Sweet Savour,Clint Mansell,0.0361,0.258
3zyeX4u4HUOC3NayEJOyck,classical,O sacrum convivium!,Various Artists,0.0302,0.0293
3dFUs1dyT64grDqF2YYcST,classical,"Der Freischütz, J. 277, 3. Akt: Was gleicht wohl auf Erden, ""Jägerchor""",Various Artists,0.0399,0.0603
1VcGL267AesH4UouorKhsE,classical,"Symphony No 2, Op. 38 ""Mesopotamia"": X.Ballad of Mesopotamia",Fazıl Say,0.0697,0.264
2SvULYdmPes23yZQYeLkXV,classical,"21 Hungarian Dances, WoO 1 (version for orchestra): Hungarian Dance No. 5 (orch. Schmeling)",Johannes Brahms,0.272,0.127
6nywzGnK18ZkKoQ5DY7aD5,classical,"Suite No. 1, Op. 13: III. Nocturne",Jules Massenet,0.0353,0.0296
1TiQvHbi4WjMY5XgQFac4D,classical,"Violin Sonata in F Minor, Op. 5: I. Allegro appassionato",Ignatz Waghalter,0.0743,0.0685
6gz6rxRge7BLRreM9uJXxI,classical,"Schoenberg: Verklärte Nacht, Op. 4: I. Grave",Arnold Schoenberg,0.0368,0.101
5HfVLuge7NXEKY2ErYWsVN,classical,Oboe Concerto: Oboe Concerto: III. Allegro,Nicholas Daniel,0.16,0.306
3vI5AzbPh1HFDdGs1dDQeR,club,She Moves,Alle Farben,0.652,0.507
2bf2YIN0GBbYqR6A9SaSXQ,club,Changed The Way You Kiss Me,Example,0.284,0.842
4A7qcJp2Sg867JST1pSPJz,club,Promises,NERO,0.293,0.952
59mrqUmhpmcfUns8BKkV30,club,Alive,Krewella,0.57,0.828
2OXK1ShksXD51tOLsE0E7s,club,Tidal Wave,Sub Focus,0.514,0.868
5oj38UmHhZeOr5WKjDX4hS,club,Chasing Time,Azealia Banks,0.473,0.884
3sCOSNH82pkeCMqudYibjb,club,Netzwerk (Falls Like Rain),Various Artists,0.265,0.71
6BivCuyKJtgLa9ooFsvUoZ,club,Flicker,Porter Robinson,0.547,0.713
7m3povhdMDLZwuEKak0l0n,club,Wasted,Tiësto,0.386,0.816
5i7fZq3chLyCHo3VeB6goD,club,First of the Year (Equinox),Skrillex,0.55,0.948
6jNM6fKx3WnyHbWBI9hs2r,club,Cinema (feat. Gary Go) - Skrillex Remix,Benny Benassi,0.434,0.983
4h8VwCb1MTGoLKueQ1WgbD,club,Wake Me Up,Avicii,0.643,0.783
483XiZ5o13Cc1zoWV7jGml,club,Gecko (Overdrive) - Radio Edit,Oliver Heldens,0.76,0.885
2QtJA4gbwe1AcanB2p21aP,club,Stay The Night - Featuring Hayley Williams Of Paramore,Zedd,0.461,0.738
6ZiDM5JM4nSyQm4qxsQdRG,club,D.A.N.C.E,Justice,0.0739,0.893
00G9AjByuF3sHRtnJQjPa9,club,Begin Again,Knife Party,0.553,0.968
1D6lIY6kxQJvZojiU4k8ti,club,Love Generation,Super Dragões,0.51,0.836
3lZ6Oa8g1f9S05eFOt26E9,club,Barbra Streisand,Duck Sauce,0.406,0.927
0wLqXnCLseMice1Hwq6yLz,club,Si No Te Quisiera,Juan Magán,0.774,0.869
6OGRM4MAOlyOdhHuX0OJ6P,club,A New Error,Moderat,0.104,0.461
7KiyqgeZ0gn8e79IzGjZ08,club,Wasted Love (feat. Dougy),Steve Angello,0.225,0.936
382n05RtneO3ykQlFQrAd1,club,Formidable,Stromae,0.501,0.628
0nejfXN5tjdICWIdfakXWx,club,Lionhearted,Porter Robinson,0.349,0.74
2He3NOyqtLNE3RQPpeDdSb,club,Groove Is in the Heart,Deee-Lite,0.924,0.881
6UEJtAnGHnK5tVhoPHD6tU,club,Enjoy the Ride,Krewella,0.485,0.873
0wYVNC09iLBVIqHB07Hckt,club,Ecstasy,ATB,0.907,0.878
6VRhkROS2SZHGlp0pxndbJ,club,Bangarang (feat. Sirah),Skrillex,0.576,0.972
3pVbA69fLbVMwEv7ESCTm5,club,Jealous (I Ain't With It),Chromeo,0.775,0.82
5WSL7UTa38jMWoBzObD4BD,club,I Can't Stop,Flux Pavilion,0.314,0.601
1JY6B9ILvmRla2IKKRZvnH,club,Sad Machine,Porter Robinson,0.327,0.706
6cPf9tEes3kLf9zXN71z1Q,club,212,Azealia Banks,0.667,0.789
5y1jZxXIpECpclpbA76zVm,club,Party Rock Anthem,LMFAO,0.352,0.736
6X0WsSsMMwam5AzVxlUUzo,club,Liberate,Eric Prydz,0.459,0.88
2fSiZWV4xHCHK7xlnPi6tj,club,"Bubble Butt (feat. Bruno Mars, Tyga & Mystic)",Major Lazer,0.369,0.603
5NK982GwMI332zcnpeqX5t,club,Come Alive (feat. Toro y Moi),Chromeo,0.946,0.757
3AdrTMuTUgK4ygcBD6u938,club,Slow Acid,Calvin Harris,0.0926,0.949
69gQgkobVW8bWjoCjBYQUd,club,I Got U,Duke Dumont,0.463,0.761
6oP02i1hRc3Qp9bd36Ya3Z,club,Red Lights,Tiësto,0.562,0.811
5CMjjywI0eZMixPeqNd75R,club,Lose Yourself to Dance (feat. Pharrell Williams),Daft Punk,0.674,0.659
3PmtL3TjmNIQ3AejB7HCk8,club,Never Say Never,Basement Jaxx,0.65,0.789
4qPnE8jBZN3wmgGxspsOcP,club,Boneless,Steve Aoki,0.643,0.962
1gpF8IwQQj8qOeVjHfIIDU,club,Find You,Various Artists,0.377,0.759
5R7zhvUbJTob9WEJnsXPCZ,club,Come On To Me,Major Lazer,0.36,0.913
5NARCwodmWYJk1o9S7BLYs,club,The Spark,Afrojack,0.513,0.93
2GQEM9JuHu30sGFvRYeCxz,club,Faded,ZHU,0.614,0.477
1V4jC0vJ5525lEF1bFgPX2,club,Shots,LMFAO,0.207,0.856
0l9f6wXRAEXmdUL364u1JE,club,Don't You Worry Child,Various Artists,0.433,0.772
5GayeBzzXIEl6fY0cP42Z1,club,Addicted To You,Avicii,0.303,0.785
0UeYCHOETPfai02uskjJ3x,club,Shooting Stars,Bag Raiders,0.425,0.72
4ZShsMZrAhAvemrjx1wxuv,club,produk 29 [101],Aphex Twin,0.313,0.564
0ywS1RVLEGyv3xuXLUKUrc,club,Boss Mode,Knife Party,0.313,0.978
4qABfS1RaGVXdBhj2BQyhO,club,Runaway (U & I),Galantis,0.383,0.805
77sVUchtzjpetfDZC9L59d,club,Complètement fou,Yelle,0.512,0.506
1iNPlFDLDGjnJZbt11SU1e,club,Knock You Out,Bingo Players,0.441,0.757
6JEntXLt4z98CcDtIH9sU7,club,Animals - Extended,Martin Garrix,0.0386,0.866
1GC1MIaRMW3kfVK9VyD5Ii,club,Tous les mêmes,Stromae,0.647,0.637
5JEyMbmqdPeD7FlyLv3fGp,club,Clarity,Zedd,0.176,0.781
6zlOUIqcU6juXFww9UNpJK,club,Five Hours,Deorro,0.575,0.821
1qoWyW73DTDprvFpnsVO5H,club,Galvanize - Edit,The Chemical Brothers,0.354,0.674
3F412bLncKAopQlhpAJBrX,club,Genesis,Justice,0.289,0.788
6UO755OcSvOPVVZOaJVH7v,club,Sun Goes Down (feat. Jasmine Thompson) - Radio Mix,Robin Schulz,0.499,0.723
0QIYINh2AwmOmdu8CRYvlw,club,Bonfire,Knife Party,0.589,0.944
0YzCQcsgj6KqwBHVx1mZrH,club,Heroes (we could be),Alesso,0.352,0.754
5oPUBUzrAnwvlmMzl1VW7Y,club,Breathe,The Prodigy,0.32,0.822
2uGJC6Z7vQPkAmk0TVrOhS,club,Delirious (Boneless) (feat. Kid Ink),Various Artists,0.917,0.908
5gUhWFZCwtxk78xGfAluBQ,club,You,Gold Panda,0.655,0.955
4t0UsYzmmmZRMTWn77jiGF,club,Show Me Love,Robin S,0.567,0.833
46Xnj8vZFwOZCE4aZNXlTf,club,Not In Love - Radio Version,Crystal Castles,0.199,0.98
7b71WsDLb8gG0cSyDTFAEW,club,Summer,Calvin Harris,0.72,0.861
6mdwPV2pxF5o1WuA9ukTpC,club,Smack My Bitch Up,The Prodigy,0.275,0.993
457p7UH7hoHrbA2iI4PSCA,club,Live for the Night,Krewella,0.533,0.843
0GSU6yLOJqO10ziQuBLWOE,club,One Day (Vandaag) - Radio Edit,Bakermat,0.57,0.594
2Foc5Q5nqNiosCNqttzHof,club,Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,Daft Punk,0.862,0.811
5pXUfSLHQvhlizSKQiqfeG,club,Inspector Norse,Various Artists,0.882,0.773
53W8npbWVQo61IR8R88pra,club,Papaoutai,Stromae,0.262,0.825
1jEtdpOF6uyPQbRv2UOnkJ,club,Revolution (feat. Faustix & Imanos and Kai),Diplo,0.309,0.724
16SsiQFVS2ZyxqqF5OB7m8,club,Lovers on the Sun (feat. Sam Martin),David Guetta,0.568,0.891
7EYWEwJyai7udNmqvRPsZM,club,Blame (feat. John Newman),Calvin Harris,0.367,0.859
0DiWol3AO6WpXZgp0goxAV,club,One More Time,Daft Punk,0.476,0.697
0VffaI2jwQknRrxpECYHsF,club,Greyhound,Swedish House Mafia,0.539,0.806
5GjnIpUlLGEIYk052ISOw9,club,This Is What It Feels Like,Armin van Buuren,0.145,0.833
4CWphe0MVPMJYRtGLjOLU9,club,Pursuit,Gesaffelstein,0.0708,0.934
0AEB5IhgCxr4Nt8L5CrRBX,club,Vanished,Crystal Castles,0.519,0.87
3tynLfCMPGbkMKLm9p960T,club,Old 45's,Chromeo,0.597,0.654
6kzLbNxsJidjc80Nw3uZVg,club,minipops 67 [120.2][source field mix],Aphex Twin,0.126,0.83
4RXpgGM7A4Hg7cFBoH5KyF,club,Hey Brother,Avicii,0.458,0.78
3DDxYAT7Nuj0tfkHICWYi3,club,Crying for No Reason,Katy B,0.221,0.712
5B80SdObHYOE6fxgvnbeMs,club,Won't Look Back - Radio Edit,Duke Dumont,0.458,0.863
4B9WpvjfKz37WzokV4dpll,club,Firestarter,The Prodigy,0.357,0.948
77TT8Xvx637TpzV8kKGkUw,club,Titanium (feat. Sia),David Guetta,0.301,0.788
7kXmJwrZGIhDaLT9sNo3ut,club,Hey Boy Hey Girl,The Chemical Brothers,0.363,0.92
3ezkJgagRPZ39KCTrKcSI7,club,Ghosts 'n' Stuff (feat. Rob Swire),deadmau5,0.491,0.613
2VfEcR59Czu8ii3u6kKeP8,club,180db_ [130],Aphex Twin,0.564,0.61
0U0ldCRmgCqhVvD6ksG63j,club,Nightcall,Kavinsky,0.361,0.874
0lqNstW27BvhHXn6sqyQhX,club,What Is Love,Various Artists,0.741,0.77
7in46wlBseKBTcLi6lyhF9,club,Sexy And I Know It,LMFAO,0.822,0.851
7Bt36rJMdiN8edxCEO3KWw,club,Dangerous (feat. Sam Martin),David Guetta,0.43,0.747
2yE41eWq0lz0HIEbDPZngE,club,Baby I'm Yours,Various Artists,0.819,0.807
1EQUFBHa4jDUyQSCxRFkEz,club,Get Free (feat. Amber of Dirty Projectors),Major Lazer,0.802,0.538
3aopWDJo3uEyfPh66LAh2G,comedy,Moving to Canada,Hari Kondabolu,0.691,0.62
71Na8M1MC7nOI98gd10V1F,comedy,Women,Bob Odenkirk,0.503,0.346
5lDyrxQSZk8THCQQdTrmmx,comedy,Fuck From Memory,Richard Pryor,0.694,0.337
5qmZgO7GX9DeUyFtV1RoGj,comedy,"Dad Can't, Probably",Chad Daniels,0.668,0.742
7jjv4PM2Pv8xxdgkr5PNWQ,comedy,Boxin',Martin Lawrence,0.452,0.6
3o6DZhZlx6v7OA6ecImt9P,comedy,Hooked On Phonix,Brian Regan,0.356,0.543
4oDzrg91OGXYHJvoB2NjmG,comedy,Travel,Dave Attell,0.387,0.71
36ArfC9UDgQwHwFMLUx8Eb,comedy,Canis Ridiculum,Christian Finnegan,0.333,0.715
3GirM1FjOy4NEgcu0hV8sM,comedy,"Episode 1 ""First To Welcome""",T.J. Miller,0.474,0.841
1H9MZ8GfRQOJmeWBkRD7sZ,comedy,Don't Tell Anyone,Mike Birbiglia,0.56,0.832
4vVIHxe9kdEsIrrTeHnHyG,comedy,People Watching,Demetri Martin,0.312,0.952
6tqamymSGRTstpBH0td6Rp,comedy,Getting into Shape,John Pinette,0.0649,0.847
6G1rjrxzPXBy9xHNksAX5b,comedy,Crappy Jobs & Bingo,Dana Gould,0.605,0.422
1kM7L4EtDZLt3KWjIudmcD,comedy,I Hate Hoarders,Jim Norton,0.295,0.956
0gHMDmA31v4McUygM6TyNz,comedy,Babies,Aziz Ansari,0.272,0.976
1gjRrGTfkFpfGt4Ouit8ST,comedy,Cats On The Internet,Wyatt Cenac,0.238,0.936
2HUB7JmfwLxwrZQgJhik1e,comedy,Ireland,Jesse Joyce,0.669,0.534
3W961WM6yLKSsypvPVKMW7,comedy,Mothers Club,George Carlin,0.682,0.556
1ICf1jSEy2OaQEXFj1H5Lt,comedy,Hot Travel Tips,Todd Barry,0.321,0.882
40fjnZjSWkw5dBSjUvMZPb,comedy,Q&A: Advice for the Audience,Eugene Mirman,0.195,0.954
6ba3H83IYgwYVnT3VZUxUM,comedy,The Donkey On Full House,Bob Saget,0.575,0.945
5qHfwGoSzubgtZZidBnZi0,comedy,Dogs Are Racist?,Wyatt Cenac,0.28,0.893
5B0zFyFgDCIcO74lB3AYFI,comedy,Environmentalists,Dennis Miller,0.277,0.885
4YdjR48FooqVt2NHaJJsUx,comedy,Olympics - GH Version,Chris Rock,0.378,0.803
5FWRSS8OQV0Jr30Gn53Tir,comedy,Getting Older,Maria Bamford,0.753,0.786
75TZt74YXA1KOqgGAr4cSs,comedy,Drive,Rory Scovel,0.583,0.631
64dcOKc0z7PVeH1jDtCGz5,comedy,Pugs n' Nuts,Comedian Bob Marley,0.626,0.398
7MmNNMNYKNjpCVAfYYjfNf,comedy,Door Deal,Mitch Hedberg,0.101,0.94
16XYKLDXQNjluqeuTLrOnm,comedy,MTV Cribs,Bill Burr,0.645,0.958
2cv00jzOvrS8zXcXzGEGQu,comedy,Technology,Jeffrey Ross,0.115,0.657
13C9d8slrZ2TwxwgoGPEVy,comedy,Visiting Scotland,Billy Connolly,0.0395,0.651
3ESxGLMBnrktn7ean4jEn0,comedy,TWO,Daniel Tosh,0.173,0.981
2EmgnwXRNMLqvZKYYq63Wj,comedy,Reasons to Call in Sick,Rodney Carrington,0.184,0.949
6tIfLRqGeg2MuXLuSICmg6,comedy,Telemarketers,Pete Holmes,0.289,0.965
6jsxdPGKj6oO7FOpYxoCDE,comedy,Grindr,Sandra Bernhard,0.367,0.665
17J6GPrcil0sYwManp7Ygy,comedy,"Episode 5 ""Font Jokes""",T.J. Miller,0.626,0.726
6bNFUbqg3cJRgIBsypY29x,comedy,The Ketchup Story,Matt Kirshen,0.595,0.837
1Ha42wEWXr30qjRM4NSLxr,comedy,Hobby,Tom Segura,0.275,0.607
18yHxT4ZwGg6401pwwzAhJ,comedy,Googlephonics,Steve Martin,0.138,0.726
64fByBHUaok0n9Si9AzFTo,comedy,Stonehenge,Eddie Izzard,0.277,0.327
6hmx9X7xA2d3zQXXl8H45N,comedy,The female brain,Whitney Cummings,0.318,0.956
21gmMGuONBkTigWGguEIg7,comedy,Community College,Darryl Lenox,0.741,0.712
2WCe7XutBRavur2DJXV7TK,comedy,The Excited Southerner at a Job Interview,Adam Sandler,0.847,0.389
2z9G4b9QjlwlCx2Pkwl6Lc,comedy,"I Didn't Come From a Monkey, I Came From Jesus/Evolution",Joe Rogan,0.495,0.929
3Pz27DBpBnAB42wsxH3dEB,comedy,Woman Who Doesn't Sleep with Men,Cameron Esposito,0.289,0.535
55Bldp88gOkg2ei45dlMhG,comedy,Sandwiches,Mitch Hedberg,0.145,0.938
3p5hdMXZWQfLCS2ARannu9,comedy,Low Libido,Janeane Garofalo,0.389,0.543
5wKeeypbrhTJnFhP4SGhIM,comedy,I'm Not a Sexy Person,Whitney Cummings,0.482,0.855
0DBSA80o5OUsKMosiIL4Bg,comedy,Stupid In School,Brian Regan,0.278,0.518
7ERMoOq9btOum3LwAbnB88,comedy,Over 40 and Dating,Maria Bamford,0.347,0.825
6W4V7BiQv7hcVFQxDPVi78,comedy,Weddings,Jim Gaffigan,0.234,0.981
1sMlXguBgXKArge6SoW9pE,comedy,Valentine's Day,Lewis Black,0.0401,0.812
2eGuEXRmjJwj4vmOGv8qWt,comedy,Phone Call From A Cranky Terrorist,David Cross,0.574,0.611
1EY6BhM80c2PsobqxKY5JW,comedy,A Present for Mr. Phyllis,Joan Rivers,0.784,0.487
3vsE0VcnV8AKY9boRGe6sW,comedy,My Back Hurts,Michael Kosta,0.285,0.948
6nklwMjI8caZ5R0lyYetAA,comedy,Crying in Public,Ophira Eisenberg,0.548,0.456
1OWYw9x5rS9YeqFHigsJp1,comedy,The Salt and Pepper Diner,John Mulaney,0.448,0.867
5hyV7awSl7X4RrEklCBMvL,comedy,World Tour,Gabriel Iglesias,0.344,0.913
4SLTqMoznzDDQst9bOs24n,comedy,Open Relationships and Tigers,Myq Kaplan,0.609,0.749
0ccVVZqPGcLThFL0NvfC0l,comedy,The Hierarchy Of Cookies,Gary Gulman,0.493,0.878
2eWzptOJ0zvN3pokKXvV6g,comedy,Oprah's Favorite Things,Kathy Griffin,0.418,0.654
7tDjdObqXVf94VXvpLZ1Uo,comedy,Biting A Puppy,Todd Glass,0.738,0.8
6XGTmjk1bQgxGc3wjwPCvH,comedy,My Niece,Steve Harvey,0.24,0.823
7aYCppYlgVzZMVXOZsJSSz,comedy,American Culture,Russell Peters,0.55,0.463
0azE3RmtC1P3Y6fRKJIDwY,comedy,Popular Phrases,Tig Notaro,0.44,0.716
5TSnV3EXwuKi3owhSq9WY0,comedy,Technology - Explicit Audio,Robin Williams,0.163,0.949
4IoAZAJV3QcUSGsDQOgjv2,comedy,Walking With Dinosaurs,Aziz Ansari,0.749,0.601
4nvgOOsVAilfa3xgku5fSE,comedy,Movie Previews,Pablo Francisco,0.285,0.682
4Z2uDO3EM6xHYvxslOddg6,comedy,Swedes,Amy Schumer,0.351,0.951
6VLU6P4EQOoHc1Ww4Ca7cf,comedy,My Sister,Maria Bamford,0.715,0.681
0ujxLlWJz9DgTkIRRKzzGL,comedy,"Mushrooms, Vegan",Shane Mauss,0.155,0.949
16svQmHL0I0F3LcE8EDPg9,comedy,Brooklyn,Nore Davis,0.39,0.474
1CKGB4kFQNGP2T2HXrZmov,comedy,Generic Food - GH Version,Chris Rock,0.143,0.868
2ldwopQUfCiBeTG2kazF63,comedy,"Fires, Weed And The Weather - Explicit Audio",Robin Williams,0.223,0.936
2WCNV7XBKv5P58Y7tprWF0,comedy,A Question Of The Heart,Big Jay Oakerson,0.385,0.848
6j0wDeTV0WKmmIXoLvjSs7,comedy,American Wedding,Craig Ferguson,0.148,0.828
5PiSY6VrudzjoDNlwBsDS3,comedy,5,Daniel Tosh,0.236,0.96
2jDKaPvf0I2hCENkw3AkQg,comedy,T.V. And Its Side Effects,Jeff Foxworthy,0.204,0.533
2LeKFROk4McqRXRMy7YR96,comedy,Cow Kissing,Matt Kirshen,0.51,0.879
0pPl5WmrslipwJJqlfJ1jC,comedy,It's A Prison Workout,Iliza Shlesinger,0.296,0.935
0mRS7tovbCKPWuqUsmsWXx,comedy,Comedy is a weird job - Live,Hannibal Buress,0.362,0.849
65vn2ObttqJ0PRriurfFFt,comedy,Cocktail Shrimp Ruined Forever,Andrew Orvedahl,0.545,0.723
1cG9lukF0NNXTmcYJLmTS7,comedy,Pissed Off,Dane Cook,0.594,0.96
7eUuLYPGNpjsruK27p7smy,comedy,I Miss Michael Jackson,Lisa Lampanelli,0.416,0.707
4brZr6Pwl0pMFfExfK3viL,comedy,Vinyl Midlife Crisis,Marc Maron,0.577,0.664
42mW8YfRXATwhNDBBv0UqH,comedy,Dumb Thoughts,Louis C.K.,0.199,0.958
34cKD8rcpQjX6zSjnOeDz7,comedy,Cab Drivers - Live (1998 Broadhurst Theatre),Jerry Seinfeld,0.206,0.948
5deJ93GGaHYD1IjdG0T8Pz,comedy,Booze is Magic,Nick Swardson,0.108,0.882
6yjoLviIwT6onwNdzCQrm7,comedy,The Parking Ticket,Patton Oswalt,0.354,0.944
497RhabXN14IDFq6BMzqED,comedy,This Woman I Met,Steven Wright,0.0303,0.995
3jK0R1je00fp52SiKxEOKK,comedy,Cuddling,Brian Posehn,0.41,0.619
7pAmUliMHut9tBzTmUoOyK,comedy,My Name,Anjelah Johnson,0.05,0.904
0YCpg6u2eo2FmIsqYmLTNl,comedy,Open Water,Ralphie May,0.248,0.663
7Mf1UkBKNgMaKOQ62Hp7ps,comedy,That's What I Do (skit),Sarah Silverman,0.373,0.734
3uKPCLmE0H5GpkJ4bHOdyI,comedy,High at Work,Doug Benson,0.25,0.801
23VLYIq2No1Poo1Wv6Vn0f,comedy,Meatloaf,Cameron Esposito,0.62,0.473
14rnuwhsCcNt2CGt5dilkh,comedy,Donuts,Jim Gaffigan,0.191,0.989
3ZsBVcedifm2toPTeBp4sW,comedy,Hot Girls In Bars And Their Dude Counterparts,Louis C.K.,0.122,0.973
75VJonM927sxlOyE8cR8Qe,comedy,Romance,Anthony Jeselnik,0.254,0.848
4x60VisgAyn19mRvBUPQBg,comedy,Women's Movement,Natasha Leggero,0.474,0.823
4Az17HfqonKSWNsaLgTBeK,country,If I Told You,Darius Rucker,0.308,0.64
3lec3CzDPAxsZokPph5w87,country,"Jesus, Take the Wheel",Carrie Underwood,0.135,0.518
2G6pvEfrwrJZS6NgqS3DqX,country,Don't Let Our Love Start Slippin' Away,Vince Gill,0.657,0.719
3L3HRHCi6CmKmUrAJj1sa0,country,WD-40,Muscadine Bloodline,0.471,0.575
5NhZkLMccDVhxocmVHDu4G,country,Livin' Our Love Song,Jason Michael Carroll,0.799,0.855
0ElpjZyX8YBiXuYcDC1Ci9,country,19 Somethin' - Greatest Hits Version,Mark Wills,0.814,0.816
4rW9EUFaMSNVY8JhbqrB6z,country,Me and My Kind,Cody Johnson,0.674,0.807
0M7mWKqwTIaVjYyxfZmtTa,country,"Courtesy Of The Red, White And Blue (The Angry American)",Toby Keith,0.384,0.661
4f3fb3alVLFc8Ga4ncpg7x,country,Kiss Somebody,Morgan Evans,0.531,0.684
462xC9RH0ZOJuleY1JUr8g,country,Mess Me Up,Gary Allan,0.334,0.729
4UIOPiM5kNcJFUoRtdDRZa,country,She Wouldn't Be Gone,Blake Shelton,0.211,0.683
1WzAeadSKJhqykZFbJNmQv,country,Your Man,Josh Turner,0.785,0.637
357oRj2nlGc9QLjMGifVtS,country,Better Boat (feat. Mindy Smith),Kenny Chesney,0.394,0.265
0c36gHE4gFzaJL6ItRjHRd,country,God Made A Woman,Jerrod Niemann,0.344,0.463
0lVYRIVjK77Z6uG2GgM8Kl,country,I Can Only Imagine,MercyMe,0.133,0.612
7kWeSMXLxUHHOkFxsS0vhP,country,Some Beach,Blake Shelton,0.964,0.765
6aNwDe5YH5YUPlpHkku52w,country,Sunshine & Whiskey,Frankie Ballard,0.754,0.737
4RGa1ZQK9FxkNB9z9UHrjU,country,You've Got to Stand for Something,Aaron Tippin,0.456,0.577
6ZijsJ9Oh0xgOdY0O1xCWN,country,Dixieland Delight - Single Edit,Alabama,0.514,0.405
1LZNdHSaGjV2S9q8BrZwnh,country,If the Boot Fits,Granger Smith,0.885,0.928
6qc34bnVOyqGDPni8H5W0U,country,Amazed,Lonestar,0.243,0.543
7FP28A0mKv3BjqvDAxwc0P,country,Rockin' Chairs,Brantley Gilbert,0.416,0.837
